300178,12b9cb85aae74e15aa3e81950f5980cd,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",684
300179,27dc0c59b79c4ceeb2ef08f91c51a70e,transaction,{'amount': 0.11},684
300180,4869e94778c849d8a23915d7a26f87a8,transaction,{'amount': 2.88},684
300181,c1a9afa0a3af4be9829ed677873faea4,transaction,{'amount': 21.18},684
300182,2c0f3100a6ae4906959044a50c9fe641,transaction,{'amount': 0.46},684
300183,f3cae55a835f4c93aa70f0218c5ca13a,transaction,{'amount': 3.12},684
300184,7986640ceede4113872bcfa8c2bc69dc,transaction,{'amount': 18.95},684
300185,7d8a87a1607d43889a6a5d02138c0e3d,transaction,{'amount': 0.59},684
300186,f10d90acb03b43e094f755e607388657,offer viewed,{'offer id': '2298d6c36e964ae4a3e7e9706d1fb8c2'},684
300187,b4ee4a7e6eab43a19d072a5f954529e0,transaction,{'amount': 15.77},684
300188,2ee4c9f11e4d4b34b7c038ec1f251148,transaction,{'amount': 2.71},684
300189,77e305a254014a9a9f03a9f61c80ff03,transaction,{'amount': 22.25},684
300190,d5ea4111ae9c4ccb998c0019c91c9329,transaction,{'amount': 1.58},684
300191,18f94408dda0458ea33edaba677981ee,transaction,{'amount': 27.0},684
300192,18f94408dda0458ea33edaba677981ee,offer completed,"{'offer_id': '2906b810c7d4411798c6938adc9daaa5', 'reward': 2}",684
300193,df442eb2ce424dffb4eed96a6e33f2f4,transaction,{'amount': 21.31},684
300194,72dd638d5a1d4f1f8fc4e99d0859f8a9,transaction,{'amount': 18.33},684
300195,25298fbc021146faad360b5e0a5f92d1,transaction,{'amount': 19.11},684
300196,86a96adc8ef04d288c05ee416f92adb3,transaction,{'amount': 4.68},684
300197,0276c9a3092d4f79a29d61a1462f9b4d,transaction,{'amount': 15.16},684
300198,90cfba91804d4402a284481e53f50efc,transaction,{'amount': 12.51},684
300199,deadd48aebb74e369f62aefe22bf0dae,transaction,{'amount': 3.35},684
300200,66274f96d647482991cda04a382c3509,transaction,{'amount': 24.44},684
300201,80837e7715e14c8dbb9fafeb02575ab7,transaction,{'amount': 13.62},684
300202,2e9660f6e83b49bbb9d533b9317359c4,transaction,{'amount': 7.77},684
300203,e3bb35e38e40400397f3f663ae2d2260,transaction,{'amount': 20.5},684
300204,e3bb35e38e40400397f3f663ae2d2260,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",684
300205,7915f1af7f464835b7967dbb625112f0,transaction,{'amount': 26.28},684
300206,3597f1f307134a28894afe960cae8f0b,offer viewed,{'offer id': 'fafdcd668e3743c1bb461111dcafc2a4'},684
300207,a197ac9c98934b61a842d04b959c0ac2,transaction,{'amount': 11.15},684
300208,c4346e97f0a74f34aba9392856e6c1e1,transaction,{'amount': 6.39},684
300209,f86b4ac5850f45a5aeedfaf2dc8ce26f,transaction,{'amount': 12.75},684
300210,f86b4ac5850f45a5aeedfaf2dc8ce26f,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",684
300211,88159d335dab4d4f8d75d49e0de29dcf,transaction,{'amount': 10.15},684
300212,4715bcde100647d6bbcc9b4f1e39df92,offer viewed,{'offer id': '2298d6c36e964ae4a3e7e9706d1fb8c2'},684
300213,1a2c6fd57fad4250b35c1b0903ed34ea,transaction,{'amount': 8.75},684
300214,49dbb5995ab543968648ffc5500c609c,transaction,{'amount': 1.65},684
300215,b56e747d7f6641c88cacc52c5eaebf57,transaction,{'amount': 14.05},684
300216,92414ff6bec148b9b72a69483c210932,transaction,{'amount': 27.65},684
300217,5b4113bf2dd14ca6b4219cea5984e812,transaction,{'amount': 21.11},684
300218,7c6e3fb8f20a444b949c6d94ace44f02,transaction,{'amount': 14.5},684
300219,97b6993c232946d3b6b9f90530ff8073,transaction,{'amount': 7.3},684
300220,7f63df7e34f0450f81bdb65c3ab57295,transaction,{'amount': 23.83},684
300221,e7d7a88f00244193b52f1f13b1328f75,transaction,{'amount': 13.99},684
300222,949c1dc445584287852cce6b8bbd2803,transaction,{'amount': 1.02},684
300223,c3728cf0ae5348e8b9559fd41cfff818,transaction,{'amount': 5.64},684
300224,9e02f2fa76264d0dbd1ec9e95291cddb,transaction,{'amount': 1.03},684
300225,ff2113310abe4c6687569bdd8f028fe3,transaction,{'amount': 24.02},684
300226,523532800a0842348bf1dc1c2f3d754f,transaction,{'amount': 2.77},684
300227,bc2aa51e67bc435e8e5c7a2eaf2c376c,transaction,{'amount': 13.96},684
300228,3dc0ff03f78948c7b0c9db474bde3485,transaction,{'amount': 1.92},684
300229,3604bb2fce684eb8ba96f2c7d1fffa92,transaction,{'amount': 24.08},684
300230,f5205b328b564bf0a55952a8dc19ce6a,transaction,{'amount': 13.59},684
300231,4ae0c58f714a414a98456d847aef9b09,transaction,{'amount': 23.61},684
300232,22e48d2f671b4bcd97de9a51363ac680,transaction,{'amount': 0.97},684
300233,def4837ebbf546ffb3a7966edc8fdba8,offer viewed,{'offer id': 'fafdcd668e3743c1bb461111dcafc2a4'},684
300234,2f540b11a67245fa8256ff903498b2e5,transaction,{'amount': 0.77},684
300235,1af61b6a58934ebd85f84ffcaedb52a2,transaction,{'amount': 13.37},684
300236,c46ed73da4564845b40f2d0ff116bb00,transaction,{'amount': 2.48},684
300237,07dc543bf5d24eb9893c1a3f199f275f,offer viewed,{'offer id': '5a8bc65990b245e5a138643cd4eb9837'},684
300238,4958530655ba44628943a75680c4c376,transaction,{'amount': 3.16},684
300239,06546973bb7942f9bac814496d70678c,transaction,{'amount': 20.11},684
300240,0225045e245f4b7289cc55c0b5870ae2,transaction,{'amount': 19.47},684
300241,7f59f46597664378baf74b05de3a0e9e,transaction,{'amount': 2.17},684
300242,d24693b4f6d141538c41138995cf1ade,transaction,{'amount': 0.4},684
300243,4a3579f62ba94e8eb1cc6657d51a5deb,transaction,{'amount': 25.58},684
300244,f8d5bbfd39f541888eddc357a8e4e6e2,transaction,{'amount': 10.26},684
300245,f8d5bbfd39f541888eddc357a8e4e6e2,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",684
300246,feed77a618d24d6dbd22913fc6601803,transaction,{'amount': 15.8},684
300247,feed77a618d24d6dbd22913fc6601803,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",684
300248,023a42cf62f742b795a975d56955e220,offer viewed,{'offer id': '2298d6c36e964ae4a3e7e9706d1fb8c2'},684
300249,133a58e4ebdf45dd9e8f48325bdb22f4,transaction,{'amount': 7.54},684
300250,c4cdf0fdcf6a4350a84e8cc15027cf9f,transaction,{'amount': 18.69},684
300251,8857500540a74e0a95c9919bb789c787,transaction,{'amount': 0.86},684
300252,fbb3e5a730234388800162ceaf1b9de3,transaction,{'amount': 27.15},684
300253,14b8e91e01a348198b6f4fb0f28d9ab1,transaction,{'amount': 1.77},684
300254,7fbdb682e1cb47b8aa05b7d05cd5d3a6,transaction,{'amount': 0.9},684
300255,047a2de0c17849c89d04248c357cab52,transaction,{'amount': 4.24},684
300256,9b57fc35a3e94321b91896e05e4bd83f,offer viewed,{'offer id': '4d5c57ea9a6940dd891ad53e9dbe8da0'},684
300257,9b57fc35a3e94321b91896e05e4bd83f,transaction,{'amount': 2.19},684
300258,c6f99c74d2a84deb9f021324d0e1a863,offer viewed,{'offer id': '2906b810c7d4411798c6938adc9daaa5'},684
300259,6cd32ababc644c6c8a2644368c795728,transaction,{'amount': 2.34},684
300260,3b792cbfde214022b5aac8207f482f6a,transaction,{'amount': 5.04},684
300261,9ebea19881914675872b19e6998fa0e5,transaction,{'amount': 32.43},684
300262,dedf65cb4a424320a2d1f7d0b52cb9ee,transaction,{'amount': 0.49},684
300263,dedf65cb4a424320a2d1f7d0b52cb9ee,offer completed,"{'offer_id': '2298d6c36e964ae4a3e7e9706d1fb8c2', 'reward': 3}",684
300264,e3b78cfaba0247a89a32c857af219960,transaction,{'amount': 13.31},684
300265,e3b78cfaba0247a89a32c857af219960,offer completed,"{'offer_id': 'ae264e3637204a6fb9bb56bc8210ddfd', 'reward': 10}",684
300266,c1839dbd29d54aacb391b3c58176e2ba,transaction,{'amount': 2.13},684
300267,38197aa576534853acc113f11fb86b62,transaction,{'amount': 4.73},684
300268,fb7eb30e7d1b4d2ebf627fe51063234e,transaction,{'amount': 10.19},684
300269,6d78e73a854c433ca63effc96cedb6c0,transaction,{'amount': 11.3},684
300270,bc8244e584fb4f06a55201e47b9c4664,transaction,{'amount': 2.18},684
300271,aad9081a7228418d8ad7603575e8842b,transaction,{'amount': 20.54},684
300272,c28414b774094421b34abfe44c6d303c,transaction,{'amount': 0.8200000000000001},684
300273,faa0d347e9014599bf83f1efe7da8449,offer viewed,{'offer id': 'ae264e3637204a6fb9bb56bc8210ddfd'},684
300274,3cc622f76e464bc1809a71e871579d6c,transaction,{'amount': 8.09},684
300275,0750f076ecc945a99bcec8c00d1291e9,transaction,{'amount': 32.97},684
300276,15c0c8d1534340888a61a94f4fe05a44,transaction,{'amount': 8.94},684
300277,27cb665ec6754c2b8731f37deefb229c,transaction,{'amount': 18.84},684
300278,77961f4298bd4340a3988bde6754d19d,offer viewed,{'offer id': '3f207df678b143eea3cee63160fa8bed'},684
300279,71a3f4dc3640421c99453850f4a9933e,transaction,{'amount': 0.08},684
300280,b1ec50b5494743968125ba2095dc4414,transaction,{'amount': 3.89},684
300281,2520c1ca400d43f4bf52ed6f482a6a75,transaction,{'amount': 29.57},684
300282,5fc5ab86de364cdb87da02f0b2489143,transaction,{'amount': 7.5},684
300283,81df0ebb860a487ca63771b53d5a3375,transaction,{'amount': 0.67},684
300284,0df14ab3f3274a0bbc4c76acef224f02,transaction,{'amount': 0.66},684
300285,af58b21715ae4b128897d70ebe49b3f0,transaction,{'amount': 5.69},684
300286,e6a8beec60ac456da9686315dc2ad9ed,transaction,{'amount': 38.66},684
300287,76018bc0dfd64ccc8f2e7959bf627ba7,transaction,{'amount': 18.27},684
300288,7eda3d5a77e14c64b340d08068d989cb,transaction,{'amount': 7.65},684
300289,cec6747153ef43048faad0841b62a9bb,transaction,{'amount': 16.23},684
300290,cec6747153ef43048faad0841b62a9bb,offer completed,"{'offer_id': 'fafdcd668e3743c1bb461111dcafc2a4', 'reward': 2}",684
300291,4b31e509bb5c400b9047c2c42035c0b6,transaction,{'amount': 8.13},684
300292,f25c057a1550460ebdc6c60d71f52638,transaction,{'amount': 0.6000000000000001},684
300293,871f839ad65c4bb9bfd6ed4baf7b4193,transaction,{'amount': 0.13},684
300294,e5f9bc8122ad4676a7dfbd6cb003878d,transaction,{'amount': 1.81},684
300295,e898f8d0cc514692aee817765d1584e9,transaction,{'amount': 3.51},684
300296,e898f8d0cc514692aee817765d1584e9,offer completed,"{'offer_id': 'fafdcd668e3743c1bb461111dcafc2a4', 'reward': 2}",684
300297,90cae853cfaa4f42b5e397d518d7073f,transaction,{'amount': 5.99},684
300298,90cae853cfaa4f42b5e397d518d7073f,offer completed,"{'offer_id': '2298d6c36e964ae4a3e7e9706d1fb8c2', 'reward': 3}",684
300299,abb51bfc362344dfb1b1ad7eb8df1ca1,transaction,{'amount': 5.13},684
300300,7ae5c11ed91f401faac9d8817f456994,transaction,{'amount': 15.77},684
300301,7ae5c11ed91f401faac9d8817f456994,offer completed,"{'offer_id': 'ae264e3637204a6fb9bb56bc8210ddfd', 'reward': 10}",684
300302,20b3452f733e43c39e6775b07bc270e7,transaction,{'amount': 8.67},684
300303,2989ffb9c4d0431b8c7f21368b21f804,transaction,{'amount': 9.73},684
300304,7020bdbf369b49469b7f4959de1cca35,transaction,{'amount': 1.8},684
300305,0580b842b328497ea4bd463af56c17e2,transaction,{'amount': 27.36},684
300306,0580b842b328497ea4bd463af56c17e2,offer completed,"{'offer_id': 'f19421c1d4aa40978ebb69ca19b0e20d', 'reward': 5}",684
300307,46475307923d4193af6e22bf9cba1a06,transaction,{'amount': 1.22},684
300308,48f2a019ef4940b1863ca3d5967f2944,transaction,{'amount': 11.03},684
